Event Name,Time,Distinct ID,City,Country,Operating System,Session Length
App Session,1675759589.236,a7a642cd-5d3a-4d01-b1c3-870624fbb51e,New Delhi,IN,Android,200.1
App Session,1675759406.859,3E2EC087-75CF-4E0A-9327-8325E265674C,Delhi,IN,iOS,73.4
App Session,1675759191.566,a7a642cd-5d3a-4d01-b1c3-870624fbb51e,New Delhi,IN,Android,134.3
App Session,1675759175.265,3abafe3e-f311-4bc0-b903-36c5dea7148b,Delhi,IN,Android,671.1
App Session,1675758735.244,3E2EC087-75CF-4E0A-9327-8325E265674C,Delhi,IN,iOS,30.2
App Session,1675758654.195,a7a642cd-5d3a-4d01-b1c3-870624fbb51e,New Delhi,IN,Android,285.4
App Session,1675758640.19,3E2EC087-75CF-4E0A-9327-8325E265674C,Delhi,IN,iOS,42.6
App Session,1675758597.915,62ea6a27bd000347e5671ba8::b7706fdf-630d-4ee7-aee6-e82471d14d57,Delhi,IN,Android,50.5
App Session,1675758595.807,3E2EC087-75CF-4E0A-9327-8325E265674C,Delhi,IN,iOS,333.3
App Session,1675758545.477,62ea6a27bd000347e5671ba8::b7706fdf-630d-4ee7-aee6-e82471d14d57,Delhi,IN,Android,26.3
App Session,1675758519.079,62ea6a27bd000347e5671ba8::b7706fdf-630d-4ee7-aee6-e82471d14d57,Delhi,IN,Android,646.2
App Session,1675758503.408,3abafe3e-f311-4bc0-b903-36c5dea7148b,Delhi,IN,Android,272.6
App Session,1675758354.591,a7a642cd-5d3a-4d01-b1c3-870624fbb51e,New Delhi,IN,Android,186.7
App Session,1675758321.728,63da32a8130e90b69b591938::ED9DFADA-280C-41DF-AF46-B17AED33B4BF,Delhi,IN,iOS,193.4
App Session,1675758259.134,3E2EC087-75CF-4E0A-9327-8325E265674C,Delhi,IN,iOS,545.1
App Session,1675758220.959,4A7A202B-56BB-4358-ACDE-50C46E04E827,Gurgaon,IN,iOS,63.2
App Session,1675758149.911,3abafe3e-f311-4bc0-b903-36c5dea7148b,Delhi,IN,Android,606.3
App Session,1675758146.306,a7a642cd-5d3a-4d01-b1c3-870624fbb51e,New Delhi,IN,Android,243.7
App Session,1675757882.144,a7a642cd-5d3a-4d01-b1c3-870624fbb51e,New Delhi,IN,Android,369.9
App Session,1675757867.783,62ea6a27bd000347e5671ba8::b7706fdf-630d-4ee7-aee6-e82471d14d57,Delhi,IN,Android,30.4
App Session,1675757859.665,63b808fa1a03b710c6f85f84::7f9528c2-a5de-42dc-be0c-782f471a5a06,Delhi,IN,Android,13.7
App Session,1675757834.948,62ea6a27bd000347e5671ba8::b7706fdf-630d-4ee7-aee6-e82471d14d57,Delhi,IN,Android,17.6
App Session,1675757816.646,62ea6a27bd000347e5671ba8::b7706fdf-630d-4ee7-aee6-e82471d14d57,Delhi,IN,Android,26.9
App Session,1675757812.73,63b808fa1a03b710c6f85f84::7f9528c2-a5de-42dc-be0c-782f471a5a06,Delhi,IN,Android,29.8
App Session,1675757789.672,62ea6a27bd000347e5671ba8::b7706fdf-630d-4ee7-aee6-e82471d14d57,Delhi,IN,Android,20.8
App Session,1675757710.136,3E2EC087-75CF-4E0A-9327-8325E265674C,Delhi,IN,iOS,173.5
App Session,1675757540.559,3abafe3e-f311-4bc0-b903-36c5dea7148b,Delhi,IN,Android,83
App Session,1675757532.915,3E2EC087-75CF-4E0A-9327-8325E265674C,Delhi,IN,iOS,563.3
App Session,1675757393.289,d29815dd-de1d-443b-8f0a-fd7517384320,New Delhi,IN,Android,125.1
App Session,1675757332.822,3abafe3e-f311-4bc0-b903-36c5dea7148b,Delhi,IN,Android,156.4
App Session,1675757236.444,63da32a8130e90b69b591938::ED9DFADA-280C-41DF-AF46-B17AED33B4BF,Delhi,IN,iOS,558.7
App Session,1675757059.818,3abafe3e-f311-4bc0-b903-36c5dea7148b,Delhi,IN,Android,601.4
App Session,1675756778.842,d29815dd-de1d-443b-8f0a-fd7517384320,New Delhi,IN,Android,133.2
App Session,1675756770.935,3E2EC087-75CF-4E0A-9327-8325E265674C,Delhi,IN,iOS,446.6
App Session,1675756669.971,62ea6a27bd000347e5671ba8::b7706fdf-630d-4ee7-aee6-e82471d14d57,Delhi,IN,Android,154.6
App Session,1675756508.955,62ea6a27bd000347e5671ba8::b7706fdf-630d-4ee7-aee6-e82471d14d57,Delhi,IN,Android,104
App Session,1675756404.937,62ea6a27bd000347e5671ba8::b7706fdf-630d-4ee7-aee6-e82471d14d57,Delhi,IN,Android,93.6
App Session,1675756369.159,d29815dd-de1d-443b-8f0a-fd7517384320,New Delhi,IN,Android,81.6
App Session,1675756320.829,3E2EC087-75CF-4E0A-9327-8325E265674C,Delhi,IN,iOS,283.8
App Session,1675756310.124,62ea6a27bd000347e5671ba8::b7706fdf-630d-4ee7-aee6-e82471d14d57,Delhi,IN,Android,239.1
App Session,1675756195.964,3abafe3e-f311-4bc0-b903-36c5dea7148b,Delhi,IN,Android,642.8
App Session,1675756024.308,3E2EC087-75CF-4E0A-9327-8325E265674C,Delhi,IN,iOS,127.5
App Session,1675755951.894,b6035248-332b-40fb-96fe-e544009679b5,New Delhi,IN,Android,206.7
App Session,1675755895.845,3E2EC087-75CF-4E0A-9327-8325E265674C,Delhi,IN,iOS,838.4
App Session,1675755827.4,62ea6a27bd000347e5671ba8::b7706fdf-630d-4ee7-aee6-e82471d14d57,Delhi,IN,Android,533.9
App Session,1675755817.476,63e1fb45130e90b69b640317::D6BDB8D1-C2DA-438E-891D-EF4BA0E079E0,Delhi,IN,iOS,16.9
App Session,1675755546.823,3abafe3e-f311-4bc0-b903-36c5dea7148b,Delhi,IN,Android,18.8
App Session,1675755272.114,62ea6a27bd000347e5671ba8::b7706fdf-630d-4ee7-aee6-e82471d14d57,Delhi,IN,Android,423.6
App Session,1675755216.705,63da32a8130e90b69b591938::ED9DFADA-280C-41DF-AF46-B17AED33B4BF,Delhi,IN,iOS,493.2
App Session,1675755056.387,3E2EC087-75CF-4E0A-9327-8325E265674C,Delhi,IN,iOS,1439.5
App Session,1675754846.049,62ea6a27bd000347e5671ba8::b7706fdf-630d-4ee7-aee6-e82471d14d57,Delhi,IN,Android,20.8
App Session,1675754825.213,62ea6a27bd000347e5671ba8::b7706fdf-630d-4ee7-aee6-e82471d14d57,Delhi,IN,Android,162
App Session,1675754674.194,adfd17d2-05dd-48fc-9c23-25cfab3a1fee,New Delhi,IN,Android,461.8
App Session,1675754669.54,63e1fb45130e90b69b640317::D6BDB8D1-C2DA-438E-891D-EF4BA0E079E0,Delhi,IN,iOS,103.2
App Session,1675754545.31,63da32a8130e90b69b591938::ED9DFADA-280C-41DF-AF46-B17AED33B4BF,Delhi,IN,iOS,619.6
App Session,1675754112.804,adfd17d2-05dd-48fc-9c23-25cfab3a1fee,Delhi,IN,Android,344.6
App Session,1675754097.108,63da32a8130e90b69b591938::D6BDB8D1-C2DA-438E-891D-EF4BA0E079E0,New Delhi,IN,iOS,60.2
App Session,1675753922.005,63da32a8130e90b69b591938::ED9DFADA-280C-41DF-AF46-B17AED33B4BF,Delhi,IN,iOS,224.2
App Session,1675753644.588,a1b79752-ffda-44e6-9f14-59c7db69e237,Delhi,IN,Android,192.2
App Session,1675753600.335,3E2EC087-75CF-4E0A-9327-8325E265674C,Delhi,IN,iOS,314.4
App Session,1675753284.723,6311b20374f91004a4241157::34C007AB-D0C3-44E5-B38F-9B65597FA8CC,Delhi,IN,iOS,59.8
App Session,1675753223.686,6311b20374f91004a4241157::34C007AB-D0C3-44E5-B38F-9B65597FA8CC,Delhi,IN,iOS,416.6
App Session,1675752930.992,4A7A202B-56BB-4358-ACDE-50C46E04E827,Gurgaon,IN,iOS,42.3
App Session,1675752887.613,4A7A202B-56BB-4358-ACDE-50C46E04E827,Gurgaon,IN,iOS,40.4
App Session,1675751800.741,6311b20374f91004a4241157::34C007AB-D0C3-44E5-B38F-9B65597FA8CC,Delhi,IN,iOS,350.6
App Session,1675751448.177,6311b20374f91004a4241157::34C007AB-D0C3-44E5-B38F-9B65597FA8CC,Delhi,IN,iOS,473.8
App Session,1675751422.92,63da32a8130e90b69b591938::ED9DFADA-280C-41DF-AF46-B17AED33B4BF,Delhi,IN,iOS,175
App Session,1675751205.339,63a06360734c9a10ad84c594::371d16bd-8e0f-4ab1-8861-4220f1414827,Delhi,IN,Android,11.7
App Session,1675751137.102,63a06360734c9a10ad84c594::371d16bd-8e0f-4ab1-8861-4220f1414827,Delhi,IN,Android,41.2
App Session,1675750481.121,6311b20374f91004a4241157::34C007AB-D0C3-44E5-B38F-9B65597FA8CC,Delhi,IN,iOS,104.8
App Session,1675747989.968,63b808fa1a03b710c6f85f84::5106454a-c0bf-4f2e-a1d0-9e0fbd170f85,Gurgaon,IN,Android,200.4
App Session,1675745468.106,63e0b5de130e90b69b383dcb::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,162.3
App Session,1675745162.247,63e0b5de130e90b69b383dcb::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,15.2
App Session,1675745129.121,63e0b5de130e90b69b383dcb::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,93
App Session,1675745011.05,63e0b5de130e90b69b383dcb::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,74
App Session,1675744935.424,63e0b5de130e90b69b383dcb::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,107.3
App Session,1675744828.071,63e108ff130e90b69b4445ac::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,152.6
App Session,1675744596.437,63e108ff130e90b69b4445ac::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,39.2
App Session,1675741996.537,63e108ff130e90b69b4445ac::2e90e8ac-bf87-4564-8b54-f38f7ff49db3,Delhi,IN,Android,154.2
App Session,1675741738.406,63e108ff130e90b69b4445ac::2e90e8ac-bf87-4564-8b54-f38f7ff49db3,Delhi,IN,Android,46.6
App Session,1675737953.166,6311b20374f91004a4241157::34C007AB-D0C3-44E5-B38F-9B65597FA8CC,Delhi,IN,iOS,18.9
App Session,1675716971.858,63e108ff130e90b69b4445ac::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,957.4
App Session,1675715972.038,63e108ff130e90b69b4445ac::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,1359.5
App Session,1675715874.734,63e108ff130e90b69b4445ac::2e90e8ac-bf87-4564-8b54-f38f7ff49db3,Delhi,IN,Android,651.8
App Session,1675715218.89,63e108ff130e90b69b4445ac::2e90e8ac-bf87-4564-8b54-f38f7ff49db3,Delhi,IN,Android,18.3
App Session,1675715202.704,63e108ff130e90b69b4445ac::2e90e8ac-bf87-4564-8b54-f38f7ff49db3,Delhi,IN,Android,25.6
App Session,1675715174.375,63e108ff130e90b69b4445ac::2e90e8ac-bf87-4564-8b54-f38f7ff49db3,Delhi,IN,Android,59.8
App Session,1675714824.904,63e108ff130e90b69b4445ac::2e90e8ac-bf87-4564-8b54-f38f7ff49db3,Delhi,IN,Android,12
App Session,1675714610.456,63e108ff130e90b69b4445ac::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,907.4
App Session,1675714553.804,63e108ff130e90b69b4445ac::2e90e8ac-bf87-4564-8b54-f38f7ff49db3,Delhi,IN,Android,1708.7
App Session,1675713486.707,63e108ff130e90b69b4445ac::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,144.9
App Session,1675713334.115,63e108ff130e90b69b4445ac::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,486.4
App Session,1675712836.411,63e108ff130e90b69b4445ac::2e90e8ac-bf87-4564-8b54-f38f7ff49db3,Delhi,IN,Android,716.8
App Session,1675712798.08,63e108ff130e90b69b4445ac::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,311
App Session,1675712390.346,63e108ff130e90b69b4445ac::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,865.1
App Session,1675711506.63,63e108ff130e90b69b4445ac::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,614
App Session,1675710891.583,63e108ff130e90b69b4445ac::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,77.6
App Session,1675710838.017,63e108ff130e90b69b4445ac::2e90e8ac-bf87-4564-8b54-f38f7ff49db3,Delhi,IN,Android,955.4
App Session,1675710699.951,63e108ff130e90b69b4445ac::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,459.4
App Session,1675710124.867,63e108ff130e90b69b4445ac::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,71.1
App Session,1675710023.496,63e108ff130e90b69b4445ac::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,29.4
App Session,1675709991.036,63e108ff130e90b69b4445ac::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,521.1
App Session,1675709887.432,63e108ff130e90b69b4445ac::2e90e8ac-bf87-4564-8b54-f38f7ff49db3,Delhi,IN,Android,71.5
App Session,1675709605.201,63e108ff130e90b69b4445ac::2e90e8ac-bf87-4564-8b54-f38f7ff49db3,Delhi,IN,Android,573.5
App Session,1675709374.56,63e108ff130e90b69b4445ac::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,32.4
App Session,1675709338.704,63e108ff130e90b69b4445ac::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,24.2
App Session,1675709312.801,63e108ff130e90b69b4445ac::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,605.6
App Session,1675709210.448,63836151-1e4a-4002-bdd1-514609bdf2e7,Gurgaon,IN,Android,89.8
App Session,1675709118.023,63836151-1e4a-4002-bdd1-514609bdf2e7,Gurgaon,IN,Android,121
App Session,1675709020.989,63e108ff130e90b69b4445ac::2e90e8ac-bf87-4564-8b54-f38f7ff49db3,Delhi,IN,Android,80.5
App Session,1675708979.728,63836151-1e4a-4002-bdd1-514609bdf2e7,Gurgaon,IN,Android,121.1
App Session,1675708731.558,63836151-1e4a-4002-bdd1-514609bdf2e7,Gurgaon,IN,Android,231.6
App Session,1675708697.703,63e108ff130e90b69b4445ac::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,12.6
App Session,1675708680.224,63e108ff130e90b69b4445ac::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,53.7
App Session,1675708485.267,63836151-1e4a-4002-bdd1-514609bdf2e7,Gurgaon,IN,Android,80.3
App Session,1675708313.921,63836151-1e4a-4002-bdd1-514609bdf2e7,Gurgaon,IN,Android,239.4
App Session,1675706979.555,63e108ff130e90b69b4445ac::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,99.2
App Session,1675705862.353,63e108ff130e90b69b4445ac::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,38.3
App Session,1675705348.255,6311b20374f91004a4241157::34C007AB-D0C3-44E5-B38F-9B65597FA8CC,Ludhiana,IN,iOS,15.7
App Session,1675705328.266,6311b20374f91004a4241157::34C007AB-D0C3-44E5-B38F-9B65597FA8CC,Ludhiana,IN,iOS,30.8
App Session,1675705304.594,63e108ff130e90b69b4445ac::2e90e8ac-bf87-4564-8b54-f38f7ff49db3,Delhi,IN,Android,613.7
App Session,1675705293.832,6311b20374f91004a4241157::34C007AB-D0C3-44E5-B38F-9B65597FA8CC,Chandigarh,IN,iOS,115.6
App Session,1675705193.04,63dcbf72130e90b69bafac73::5A443C68-9E36-4914-B6B5-736602A44E53,Delhi,IN,iOS,63.1
App Session,1675705058.969,63e108ff130e90b69b4445ac::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,10
App Session,1675705047.091,63e108ff130e90b69b4445ac::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,18.1
App Session,1675704998.256,63dcbf72130e90b69bafac73::5A443C68-9E36-4914-B6B5-736602A44E53,Delhi,IN,iOS,10.6
App Session,1675704877.986,63dcbf72130e90b69bafac73::5A443C68-9E36-4914-B6B5-736602A44E53,Delhi,IN,iOS,71.2
App Session,1675704731.091,63dcbf72130e90b69bafac73::5A443C68-9E36-4914-B6B5-736602A44E53,Delhi,IN,iOS,27.1
App Session,1675704667.362,63e108ff130e90b69b4445ac::2e90e8ac-bf87-4564-8b54-f38f7ff49db3,Delhi,IN,Android,572.3
App Session,1675704579.198,63e108ff130e90b69b4445ac::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,10.9
App Session,1675704566.242,63e108ff130e90b69b4445ac::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,23.3
App Session,1675704542.216,63e108ff130e90b69b4445ac::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,106.6
App Session,1675704530.942,63dcbf72130e90b69bafac73::5A443C68-9E36-4914-B6B5-736602A44E53,Delhi,IN,iOS,72.3
App Session,1675704443.786,63dcbf72130e90b69bafac73::5A443C68-9E36-4914-B6B5-736602A44E53,Delhi,IN,iOS,34.1
App Session,1675704409.25,63dcbf72130e90b69bafac73::5A443C68-9E36-4914-B6B5-736602A44E53,Delhi,IN,iOS,39.9
App Session,1675704357.809,63dcbf72130e90b69bafac73::5A443C68-9E36-4914-B6B5-736602A44E53,Delhi,IN,iOS,65
App Session,1675704342.737,63e108ff130e90b69b4445ac::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,1024
App Session,1675704247.412,63dcbf72130e90b69bafac73::5A443C68-9E36-4914-B6B5-736602A44E53,Delhi,IN,iOS,37.2
App Session,1675704054.423,63e108ff130e90b69b4445ac::2e90e8ac-bf87-4564-8b54-f38f7ff49db3,Delhi,IN,Android,602.5
App Session,1675703983.331,63dcbf72130e90b69bafac73::5A443C68-9E36-4914-B6B5-736602A44E53,Delhi,IN,iOS,57.5
App Session,1675703842.494,63dcbf72130e90b69bafac73::5A443C68-9E36-4914-B6B5-736602A44E53,Delhi,IN,iOS,107.6
App Session,1675703444.251,63e108ff130e90b69b4445ac::2e90e8ac-bf87-4564-8b54-f38f7ff49db3,Delhi,IN,Android,412.2
App Session,1675703035.203,63e108ff130e90b69b4445ac::2e90e8ac-bf87-4564-8b54-f38f7ff49db3,Delhi,IN,Android,10.5
App Session,1675702956.337,63e108ff130e90b69b4445ac::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,304
App Session,1675702834.827,62fdede293548010fa488729::34C007AB-D0C3-44E5-B38F-9B65597FA8CC,Chandigarh,IN,iOS,203.9
App Session,1675702619.303,63e108ff130e90b69b4445ac::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,606
App Session,1675702552.177,63e108ff130e90b69b4445ac::2e90e8ac-bf87-4564-8b54-f38f7ff49db3,Delhi,IN,Android,552.8
App Session,1675700974.634,63e108ff130e90b69b4445ac::2e90e8ac-bf87-4564-8b54-f38f7ff49db3,Delhi,IN,Android,15.8
App Session,1675698519.297,63e108ff130e90b69b4445ac::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,72.9
App Session,1675698444.709,63e108ff130e90b69b4445ac::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,101.1
App Session,1675698312.592,63e108ff130e90b69b4445ac::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,74.8
App Session,1675698232.807,63e108ff130e90b69b4445ac::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,11.7
App Session,1675698209.602,63e108ff130e90b69b4445ac::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,56.8
App Session,1675698152.729,63e108ff130e90b69b4445ac::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,30.9
App Session,1675696481.172,63a06360734c9a10ad84c594::371d16bd-8e0f-4ab1-8861-4220f1414827,Gurgaon,IN,Android,46.2
App Session,1675696427.991,63a06360734c9a10ad84c594::371d16bd-8e0f-4ab1-8861-4220f1414827,Gurgaon,IN,Android,69.2
App Session,1675696305.452,63a06360734c9a10ad84c594::371d16bd-8e0f-4ab1-8861-4220f1414827,Delhi,IN,Android,22.9
App Session,1675696198.205,63a06360734c9a10ad84c594::371d16bd-8e0f-4ab1-8861-4220f1414827,Delhi,IN,Android,29
App Session,1675696160.977,63a06360734c9a10ad84c594::371d16bd-8e0f-4ab1-8861-4220f1414827,Delhi,IN,Android,30.4
App Session,1675693564.186,63dcbf72130e90b69bafac73::5A443C68-9E36-4914-B6B5-736602A44E53,Delhi,IN,iOS,53.4
App Session,1675693448.952,63dcbf72130e90b69bafac73::5A443C68-9E36-4914-B6B5-736602A44E53,Delhi,IN,iOS,125.8
App Session,1675693393.12,63a06360734c9a10ad84c594::D6BDB8D1-C2DA-438E-891D-EF4BA0E079E0,Delhi,IN,iOS,12.6
App Session,1675693333.565,63e108ff130e90b69b4445ac::2e90e8ac-bf87-4564-8b54-f38f7ff49db3,Delhi,IN,Android,478.3
App Session,1675693320.547,63dcbf72130e90b69bafac73::5A443C68-9E36-4914-B6B5-736602A44E53,Delhi,IN,iOS,131.9
App Session,1675693204.382,63e108ff130e90b69b4445ac::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,42
App Session,1675693146.147,63dcbf72130e90b69bafac73::5A443C68-9E36-4914-B6B5-736602A44E53,Delhi,IN,iOS,32.2
App Session,1675693117.672,63a06360734c9a10ad84c594::D6BDB8D1-C2DA-438E-891D-EF4BA0E079E0,Delhi,IN,iOS,10.8
App Session,1675693113.408,63dcbf72130e90b69bafac73::5A443C68-9E36-4914-B6B5-736602A44E53,Delhi,IN,iOS,11.4
App Session,1675693050.47,63e108ff130e90b69b4445ac::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,78
App Session,1675692944.353,63e108ff130e90b69b4445ac::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,110.6
App Session,1675692857.394,63e108ff130e90b69b4445ac::2e90e8ac-bf87-4564-8b54-f38f7ff49db3,Delhi,IN,Android,86.2
App Session,1675692826.499,63e108ff130e90b69b4445ac::9C2A94FC-E594-4BCC-9A8E-C18B33F6FB47,Delhi,IN,iOS,97.9
App Session,1675692808.36,63dcbf72130e90b69bafac73::5A443C68-9E36-4914-B6B5-736602A44E53,Delhi,IN,iOS,405.9
App Session,1675692542.987,63e108ff130e90b69b4445ac::2e90e8ac-bf87-4564-8b54-f38f7ff49db3,Delhi,IN,Android,272.9
